CHEMBL_ID,smiles,index,chembl,cid
CHEMBL2007266,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)c3ccc(OCCCn4cccc4)c5[nH]nc(N)c35)c1,1990,CHEMBL2007266,49830908
CHEMBL2007296,CCCOc1cccc(c1)C(C)NC(=O)c2ccc(cc2)c3ccncc3,1991,CHEMBL2007296,49830490
CHEMBL2007336,CC(=O)c1cccc(c1)c2cnc3ccccc3c2,1992,CHEMBL2007336,20099952
CHEMBL2007372,CNc1nccn2c(c3ccnc(NCC(C)(C)CO)n3)c(nc12)c4ccc(F)cc4,1993,CHEMBL2007372,49830619
CHEMBL2007375,CC#Cc1ccc2nccc(NC(=O)Nc3cccc(n3)C(F)(F)F)c2c1,1994,CHEMBL2007375,49830697
CHEMBL2007421,CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)ncc2Cl)n[nH]1,1995,CHEMBL2007421,49831044
CHEMBL2007479,CCCCNc1nc(N)c(s1)C(=O)c2ccccc2,1996,CHEMBL2007479,49830954
CHEMBL2007559,CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3sccc3n2)cc1,1997,CHEMBL2007559,49830765
CHEMBL2007574,Nc1nc(Cl)cc(n1)c2c[nH]c3ncccc23,1998,CHEMBL2007574,49830285
CHEMBL2007592,O=C1Nc2sc3CCCCc3c2c4nc(nn14)c5ccccc5,1999,CHEMBL2007592,136027068
CHEMBL2007603,Fc1ccc2nccc(NC(=O)Nc3cccc(n3)C(F)(F)F)c2c1,2000,CHEMBL2007603,49830686
CHEMBL200796,COC(=O)c1cc2c(Nc3ccccc3)[nH]nc2s1,2001,CHEMBL200796,44405983
CHEMBL2010872,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c4c5CNC(=O)c5c6c(CCc7nn(C)cc67)c14,2002,CHEMBL2010872,11751922
CHEMBL2012519,COc1cc(O)c2C(=O)O[C@@H](C)C\C=C/C(=O)[C@@H](O)[C@@H](O)CCCc2c1,2003,CHEMBL2012519,10498988
CHEMBL201307,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN5CCC(CO)CC5,2004,CHEMBL201307,9916282
CHEMBL201511,COc1cc(cc(OC)c1OC)C2=C(C(=O)NC2=O)c3c[nH]c4ccccc34,2005,CHEMBL201511,11530963
CHEMBL2017214,CSc1ccccc1Nc2nc(nc3c(NCC4CC4)ncnc23)N5CCNCC5,2006,CHEMBL2017214,53348216
CHEMBL2017974,Nc1cc(c(cn1)c2cc(nc(n2)N3CCOCC3)N4CCOCC4)C(F)(F)F,2007,CHEMBL2017974,16654980
CHEMBL2022369,CC1CCCN(Cc2cc(Nc3nc(C)cn4c(cnc34)c5cnn(CC(=O)NCc6cccs6)c5)sn2)C1,2008,CHEMBL2022369,59503744
CHEMBL2022373,Cc1cn2c(cnc2c(Nc3cc(CN4CCCCC4)ns3)n1)c5cnn(CC(=O)Nc6cccc(F)c6F)c5,2009,CHEMBL2022373,59503711
CHEMBL2022379,CC1CCCN(Cc2cc(Nc3nc(C)cn4c(cnc34)c5cnn(CC(=O)Nc6ccncc6)c5)sn2)C1,2010,CHEMBL2022379,44178069
CHEMBL2022711,CC1CCCN(Cc2cc(Nc3nc(C)cn4c(cnc34)c5cnn(CC(=O)Nc6ccncc6F)c5)sn2)C1,2011,CHEMBL2022711,59503659
CHEMBL20252,Cc1ccc(NC(=O)c2ccc3ccccc3c2)cc1Nc4nccc(n4)c5cccnc5,2012,CHEMBL20252,10181160
CHEMBL202635,COc1cc(CN2CCCCC2)c(Cl)cc1NC(=O)Nc3cnc(cn3)C#N,2013,CHEMBL202635,23646814
CHEMBL202721,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN5CCOCC5,2014,CHEMBL202721,9914412
CHEMBL2029060,OCC(CO)NN1C(=O)c2c(C1=O)c3c4ccc(O)cc4n([C@@H]5O[C@H](CO)[C@@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)c3c7[nH]c8cc(O)ccc8c27,2015,CHEMBL2029060,70683609
CHEMBL202930,COc1cc(ccc1O)c2ccc3\C(=C\c4ccc[nH]4)\C(=O)Nc3c2,2016,CHEMBL202930,10125830
CHEMBL2029988,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C(F)(F)F)c3)c2cc1OC,2017,CHEMBL2029988,56846693
CHEMBL2030386,O[C@@H]1CCN(CC2=Nc3c(oc4ccc(Br)cc34)C(=O)N2)C1,2018,CHEMBL2030386,136189674
CHEMBL2031893,COc1cc2nccc(Oc3ccc(NC(=O)C4=C(C)N(C)N(C4=O)c5ccccc5)cc3F)c2cc1OC,2019,CHEMBL2031893,56604907
CHEMBL203266,COc1ccc(CN2CCNCC2)c(OC)c1OC,2020,CHEMBL203266,21109
CHEMBL2035185,C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5oc(COC\C=C\COCc2c3)cc5,2021,CHEMBL2035185,16750271
CHEMBL203567,Nc1c(cnn1c2ccc(F)cc2)C(=O)c3cccc(OC[C@@H](O)CO)c3,2022,CHEMBL203567,5327067
CHEMBL2035810,Nc1ncnc(Nc2ccc(OCc3ccccn3)c(Cl)c2)c1c4occ(CNC(=O)C=C)n4,2023,CHEMBL2035810,53341082
CHEMBL203599,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,2024,CHEMBL203599,11518389
CHEMBL2036343,O=C1\C(=C\c2ccccn2)\CSC/C/1=C\c3ccccn3,2025,CHEMBL2036343,56832546
CHEMBL2042135,C[C@@H](Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3cc(CN(C)C)cs3)\C=C/C(F)(F)F,2026,CHEMBL2042135,56947170
CHEMBL20426,Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)[N+](=O)[O-],2027,CHEMBL20426,10686149
CHEMBL204420,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCN(C)CC4C(=O)N,2028,CHEMBL204420,44410960
CHEMBL2046643,CC(C)C[C@H]1CN(CCN1)c2ccc(c(n2)C(=O)c3cccnc3N)C(F)(F)F,2029,CHEMBL2046643,24995659
CHEMBL2046883,Cc1ccc(NC(=O)Nc2nnc(Sc3ncnc4cc(OCCCN5CCOCC5)ccc34)s2)cc1,2030,CHEMBL2046883,57412684
CHEMBL2048912,CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c12,2031,CHEMBL2048912,44229839
CHEMBL205596,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,2032,CHEMBL205596,221493
CHEMBL2063926,CSc1ccccc1Nc2nc(nc3c(NCC4CC4)ncnc23)N5CCN(CC5)C6CCNCC6,2033,CHEMBL2063926,66552478
CHEMBL2064515,N#Cc1ccc(cc1)c2ccc(CSc3oc(nn3)c4ccc5OCOc5c4)cc2,2034,CHEMBL2064515,57522818
CHEMBL2064520,COC(=O)c1ccc(CSc2oc(nn2)c3ccc4OCCOc4c3)cc1,2035,CHEMBL2064520,70694953
CHEMBL2064531,C(Sc1oc(nn1)c2ccc3OCOc3c2)c4ccc(cc4)c5ccccc5,2036,CHEMBL2064531,7458031
CHEMBL2064532,Fc1ccc(c2ccc(CSc3oc(nn3)c4ccc5OCOc5c4)cc2)c(c1)C#N,2037,CHEMBL2064532,57522817
CHEMBL2064533,N#Cc1ccccc1c2ccc(CSc3oc(nn3)c4ccc5OCOc5c4)cc2,2038,CHEMBL2064533,30291209
CHEMBL2064534,N#Cc1ccccc1c2ccc(CSc3oc(nn3)c4ccc5OCCOc5c4)cc2,2039,CHEMBL2064534,57522819
CHEMBL2064535,Fc1ccc(c2ccc(CSc3oc(nn3)c4ccc5OCCOc5c4)cc2)c(c1)C#N,2040,CHEMBL2064535,57522820
CHEMBL2064536,N#Cc1ccccc1c2ccc(CSc3oc(nn3)c4ccncc4)cc2,2041,CHEMBL2064536,30291292
CHEMBL2064537,COCC1COc2ccc(cc2O1)c3oc(SCc4ccc(cc4)c5ccccc5C#N)nn3,2042,CHEMBL2064537,57523093
CHEMBL2064538,COC[C@@H]1COc2ccc(cc2O1)c3oc(SCc4ccc(cc4)c5ccccc5C#N)nn3,2043,CHEMBL2064538,57523094
CHEMBL2064539,COC[C@H]1COc2ccc(cc2O1)c3oc(SCc4ccc(cc4)c5ccccc5C#N)nn3,2044,CHEMBL2064539,57523095
CHEMBL2064666,COc1c2CC[C@H](CCc2ccc1Nc3ncc(Cl)c(N[C@@H]4[C@@H]5C[C@@H](C=C5)[C@@H]4C(=O)N)n3)N6CCOCC6,2045,CHEMBL2064666,57325421
CHEMBL206783,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCCC[C@@H]4C(=O)N,2046,CHEMBL206783,44410717
CHEMBL206866,CCCCCCCCc1cccc2N(C)[C@@H](C(C)C)C(=O)N[C@H](CO)CCc12,2047,CHEMBL206866,11574614
CHEMBL2069328,CC(=O)c1ccc(cc1)c2sc(NC(=O)NCCC(=O)NC(C)(C)C)nc2C,2048,CHEMBL2069328,23585510
CHEMBL206955,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN4CCC[C@@H]4C(=O)N,2049,CHEMBL206955,11532048
CHEMBL2070045,Cl.COc1ccc2cc(ccc2c1)c3nn(C(C)C)c4ncnc(N)c34,2050,CHEMBL2070045,70688829
CHEMBL2070047,Cl.COc1ccc2cc(ccc2c1)c3nn(CC4CCNCC4)c5ncnc(N)c35,2051,CHEMBL2070047,70693058
CHEMBL2070048,Cl.CCOc1ccc2cc(ccc2c1)c3nn(C(C)C)c4ncnc(N)c34,2052,CHEMBL2070048,70686752
CHEMBL2070050,Cl.CCOc1ccc2cc(ccc2c1)c3nn(CC4CCNCC4)c5ncnc(N)c35,2053,CHEMBL2070050,70693059
CHEMBL2070051,Cl.CCOc1ccc2cc(ccc2n1)c3nn(CC4CCNCC4)c5ncnc(N)c35,2054,CHEMBL2070051,70688832
CHEMBL2070075,Cl.CCOc1ccc2cc(ccc2c1)c3nn(C4CCN(C)CC4)c5ncnc(N)c35,2055,CHEMBL2070075,70693061
CHEMBL2070081,Cl.CCOc1ccc2cc(ccc2c1)c3nn(CC4CCN(C)CC4)c5ncnc(N)c35,2056,CHEMBL2070081,70693062
CHEMBL207037,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CC(C4)C(=O)N,2057,CHEMBL207037,44410829
CHEMBL2070412,CN1CCN(CCCOc2ccc(cc2)N3C(=S)S\C(=C/c4ccc(Oc5cccc(c5)C(=O)N)cc4)\C3=O)CC1,2058,CHEMBL2070412,70697173
CHEMBL2070413,CN1CCN(CCCOc2ccc(cc2)N3C(=S)S\C(=C/c4ccc(Oc5ccc(cc5)C(=O)N)cc4)\C3=O)CC1,2059,CHEMBL2070413,70690944
CHEMBL2070416,NC(=O)c1ccc(Oc2ccc(\C=C\3/SC(=S)N(C3=O)c4ccc(OCCCN5CCCC5)cc4)cc2)cc1,2060,CHEMBL2070416,70695135
CHEMBL2071201,Cn1cc(Nc2ncc(Br)c(N[C@@H]3[C@@H]4C[C@@H](C=C4)[C@@H]3C(=O)N)n2)cn1,2061,CHEMBL2071201,68783839
CHEMBL207130,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CCN(C)CC4)C(=O)N,2062,CHEMBL207130,11620055
CHEMBL2071338,Cc1nc(NC(=O)N2CCC[C@H]2C(=O)N)sc1c3ccc(cc3)n4cccn4,2063,CHEMBL2071338,70686830
CHEMBL2071342,CCn1nnc(CCNC(=O)Nc2nc(C)c(s2)c3ccc(c(F)c3)S(=O)(=O)C)n1,2064,CHEMBL2071342,57466811
CHEMBL2071457,C[C@H](NC(=O)c1cc(cnc1N)c2cnn(c2)C3CCOCC3)c4c(Cl)ccc(F)c4Cl,2065,CHEMBL2071457,66553589
CHEMBL207228,Cc1nn(C)c2N(O)c3ccc(Cl)cc3C(=O)c12,2066,CHEMBL207228,6540289
CHEMBL207235,CO[C@@H]1C[C@@H](N(Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1)C(=O)N,2067,CHEMBL207235,44410869
CHEMBL207246,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC4C(=O)N,2068,CHEMBL207246,44410851
CHEMBL207253,CCCON1c2ccc(Cl)cc2C(=O)c3c(C)nn(C)c13,2069,CHEMBL207253,23647212
CHEMBL207400,Cn1nc(c2C(=O)c3cc(Cl)ccc3N(O)c12)C(F)(F)F,2070,CHEMBL207400,23647201
CHEMBL207445,COCC[C@H](N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)C(=O)N,2071,CHEMBL207445,11691173
CHEMBL207544,N[C@H](COc1cnc(C#C)c(c1)c2ccc3cnccc3c2)Cc4c[nH]c5ccccc45,2072,CHEMBL207544,23647573
CHEMBL207584,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@H]4C(=O)N,2073,CHEMBL207584,11495680
CHEMBL207674,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCOCC4C(=O)N,2074,CHEMBL207674,44410720
CHEMBL207687,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(=O)N,2075,CHEMBL207687,11596881
CHEMBL207718,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CN(C)C4)C(=O)N,2076,CHEMBL207718,11532676
CHEMBL207815,COCCN1CC(C1)(N(C)Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C(=O)N,2077,CHEMBL207815,11526238
CHEMBL207995,COc1cc(C=O)c(Cl)cc1NC(=O)Nc2cnc(cn2)C#N,2078,CHEMBL207995,23646813
CHEMBL208048,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C(C)C)[C@@H](C)C(=O)N,2079,CHEMBL208048,44410949
CHEMBL208118,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(=O)N,2080,CHEMBL208118,11531799
CHEMBL208286,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CO)C(=O)N,2081,CHEMBL208286,11373886
CHEMBL208292,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@@H]4C(=O)N,2082,CHEMBL208292,11502867
CHEMBL208637,CCOc1nc(NC(=O)C)cc(N)c1C#N,2083,CHEMBL208637,11715520
CHEMBL20867,Cc1ccc(cc1)C(=O)Nc2ccc(C)c(Nc3nccc(n3)c4cccnc4)c2,2084,CHEMBL20867,9822042
CHEMBL2086760,CCN1CCC(CC1)Nc2ccc3NC(=O)C(=C(c4ccc(Cl)cc4)c5ncc[nH]5)c3c2,2085,CHEMBL2086760,67161540
CHEMBL20883,FC1=CN(C2CCCO2)C(=O)NC1=O,2086,CHEMBL20883,5386
CHEMBL2089032,CC(C)n1cnc2c(NCc3ccc(cc3)c4ccccn4)nc(NC[C@@H](O)CO)nc12,2087,CHEMBL2089032,46912953
CHEMBL2089033,CC(C)n1cnc2c(NCc3ccc(cc3)c4ccccn4)nc(N[C@@H]5CCC[C@H](O)[C@@H]5O)nc12,2088,CHEMBL2089033,46912952
CHEMBL2089034,CC(C)n1cnc2c(NCc3ccc(cc3)c4ccccn4)nc(nc12)N5C[C@H](O)C[C@H]5CO,2089,CHEMBL2089034,70695463
CHEMBL2089035,CC(C)n1cnc2c(NCc3ccc(cc3)c4ccccn4)nc(NCC[C@H](O)CO)nc12,2090,CHEMBL2089035,70684923
CHEMBL2089036,Cl.CC(C)[C@H](N)C(=O)OC[C@H](O)CNc1nc(NCc2ccc(cc2)c3ccccn3)c4ncn(C(C)C)c4n1,2091,CHEMBL2089036,70697479
CHEMBL209148,COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)(C)C)cc3)s2)cc1C(=O)N4CCN(CC4)C(=O)C,2092,CHEMBL209148,11467730
CHEMBL20926,Cc1ccc(NC(=O)c2ccccc2)cc1Nc3nccc(n3)c4cccnc4,2093,CHEMBL20926,9864718
CHEMBL209534,CCOc1nc(cc(N)c1C#N)C(=O)NCc2cccnc2,2094,CHEMBL209534,11846126
CHEMBL21,Nc1ccc(cc1)S(=O)(=O)N,2095,CHEMBL21,5333
CHEMBL210032,CC(=O)Nc1cc(N)c(C#N)c(n1)c2ccccc2,2096,CHEMBL210032,11658882
CHEMBL2103747,CCN1C[C@]2(COC)[C@H](O)C[C@@H](OC)[C@@]34[C@@H]5C[C@]6(O)[C@@H](OC)[C@H](O)[C@](OC(=O)C)([C@@H]([C@H](OC)[C@H]23)[C@@H]14)[C@H]5[C@H]6OC(=O)c7ccccc7,2097,CHEMBL2103747,70697623
CHEMBL2103774,C[C@@H]1CC2=C(CCC(=O)C2)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@H]13,2098,CHEMBL2103774,444008
CHEMBL210390,N[C@H](COc1cncc(c1)c2ccc3cnc(N)cc3c2)Cc4c[nH]c5ccccc45,2099,CHEMBL210390,15604547
CHEMBL210540,CN1CCN(Cc2cnc(Nc3ncc(s3)c4cc(C)nc(OC5CCCCC5)n4)cn2)CC1,2100,CHEMBL210540,16037675
CHEMBL2105617,CCC1C2CC3C4N(C)c5ccccc5C46CC(C2[C@H]6O)N3C1O,2101,CHEMBL2105617,70691408
CHEMBL2105807,N.CO[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]2[C@]3(C)CC[C@@H](O3)[C@]4(C)CC[C@]5(C[C@H](O)[C@@H](C)[C@H](O5)[C@@H](C)[C@@H]6O[C@](O)(CC(=O)O)[C@@H](C)[C@H](OC)[C@H]6OC)O4)[C@H]7O[C@](C)(O)[C@H](C)C[C@@H]7C)O[C@@H](C)[C@@H]1OC,2102,CHEMBL2105807,68595
CHEMBL210618,CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,2103,CHEMBL210618,11624601
CHEMBL2106399,CO[C@H]1[C@H](O)CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C,2104,CHEMBL2106399,5282322
CHEMBL2107687,[Br-].CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,2105,CHEMBL2107687,7010
CHEMBL2107797,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2(O)C#C,2106,CHEMBL2107797,16051930
CHEMBL21078,Cc1ccc(NC(=O)c2ccccc2)cc1Nc3nccc(n3)c4cccs4,2107,CHEMBL21078,44273554
CHEMBL21079,Cc1ccc(NC(=O)c2ccccc2)cc1Nc3nccc(n3)c4ccc[n+]([O-])c4,2108,CHEMBL21079,44273555
CHEMBL21086,COc1ccc(NC(=O)c2ccccc2)cc1Nc3nccc(n3)c4cccnc4,2109,CHEMBL21086,44273659
CHEMBL210887,OCCCn1c(NC(=O)c2cccc(c2)[N+](=O)[O-])nc3ccccc13,2110,CHEMBL210887,44412343
CHEMBL210928,CCOc1nc(NC(=O)Cc2cc(OC)c(cc2OC)S(=O)(=O)C)cc(N)c1Cl,2111,CHEMBL210928,11590363
CHEMBL210963,CCOc1nc(NC(=O)Cc2cc(OC)c(cc2OC)S(=O)(=O)C)cc(N)c1C#N,2112,CHEMBL210963,11539329
CHEMBL211003,CNC(=O)[C@@H](C)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,2113,CHEMBL211003,11661959
CHEMBL2111784,C[C@H](Nc1cc(ccn1)c2sc(nc2c3ccc(F)cc3)C4CCN(C)CC4)c5ccccc5,2114,CHEMBL2111784,10390073
CHEMBL211378,Cc1cccc(NC(=O)Nc2ccc(cc2)c3noc4ncnc(N)c34)c1,2115,CHEMBL211378,10067064
CHEMBL211501,CCCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O,2116,CHEMBL211501,14957
CHEMBL21156,CC(C)(C)c1nc2c3ccc(F)cc3c4C(=O)NC=Cc4c2[nH]1,2117,CHEMBL21156,5494425
CHEMBL21162,Cc1ccc(NC(=O)c2ccc(Cl)cc2)cc1Nc3nccc(n3)c4cccnc4,2118,CHEMBL21162,9953676
CHEMBL212084,C(c1ccc2Cc3c(n[nH]c3c2c1)c4ccsc4)n5ccnc5,2119,CHEMBL212084,44414322
CHEMBL21215,CNc1ccc(C)c(Nc2nccc(n2)c3cccnc3)c1,2120,CHEMBL21215,44273595
CHEMBL212382,CC(C)(C)c1nnc2ccc(cn12)c3ocnc3c4ccc(F)cc4F,2121,CHEMBL212382,10247543
CHEMBL212968,CC(C)(C)c1nnc2ccc(cn12)c3ocnc3c4cc(F)c(F)cc4F,2122,CHEMBL212968,9999342
CHEMBL213207,C(Nc1nccc(n1)c2c[nH]c3ncccc23)C4CCCCC4,2123,CHEMBL213207,11645208
CHEMBL213423,CC(C)c1nnc2ccc(cn12)c3ocnc3c4cc(F)c(F)cc4F,2124,CHEMBL213423,10473563
CHEMBL213451,CCNc1nnc2ccc(cn12)c3ocnc3c4ccc(F)cc4,2125,CHEMBL213451,23647330
CHEMBL213505,Nc1ncnc2onc(c3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)cc3)c12,2126,CHEMBL213505,10409523
CHEMBL213618,CNc1nccc(n1)c2ccc(s2)C(=O)N[C@H](CN)Cc3ccc(Cl)cc3Cl,2127,CHEMBL213618,16043304
CHEMBL213743,CN1CCN(Cc2ccc3Cc4c(n[nH]c4c3c2)c5ccsc5)CC1,2128,CHEMBL213743,44414347
CHEMBL214198,CC(C)c1nnc2ccc(cn12)c3c[nH]nc3c4cc(F)ccc4F,2129,CHEMBL214198,23647348
CHEMBL214253,Oc1ccc2[nH]c3cc(c4ccccc4)c5C(=O)NC(=O)c5c3c2c1,2130,CHEMBL214253,4369491
CHEMBL214329,CN1CCN(CC1)c2ccc(Nc3ncc4ccn(C5CCCCC5)c4n3)cc2,2131,CHEMBL214329,23646624
CHEMBL2148053,Cc1ccc(cc1)S(=O)(=O)O.CC(C)(C(=O)NCCn2ccc3ncnc(Nc4ccc(Oc5cccc(Cl)c5)c(Cl)c4)c23)S(=O)(=O)C,2132,CHEMBL2148053,71452977
CHEMBL2148106,CO[C@@H](CC[C@H](C)[C@H]1O[C@@]23C[C@H](OC(=O)C[C@@H](OC(=O)C[C@](O)(O2)[C@H](C)CC3(C)C)[C@@H](C)O)[C@@H]1C)c4cccc(O)c4,2133,CHEMBL2148106,5352033
CHEMBL2148107,C[C@@H]1CC(C)(C)[C@@]23C[C@@H](C[C@@H](CCCCc4cccc(O)c4)O2)OC(=O)C[C@H](CO)OC(=O)C[C@@H]1O3,2134,CHEMBL2148107,60155126
CHEMBL2148108,C[C@@H]1[C@@H](CCCCc2cccc(O)c2)O[C@]34C[C@@H]1OC(=O)C[C@H](CO)OC(=O)C[C@@H](CCC3(C)C)O4,2135,CHEMBL2148108,60155209
CHEMBL2151321,CC(C)Oc1cc(n[nH]1)n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc23,2136,CHEMBL2151321,59627005
CHEMBL215152,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,2137,CHEMBL215152,16007391
CHEMBL215205,Nc1n[nH]c(N)c1N=Nc2ccc(O)cc2,2138,CHEMBL215205,135398514
CHEMBL2152252,CNC(=O)c1nc(cnc1N)c2ccc(Cl)c(c2)S(=O)(=O)Nc3cccc(F)c3F,2139,CHEMBL2152252,56955954
CHEMBL2152253,CNC(=O)c1nc(cnc1N)c2ccc(Cl)c(c2)S(=O)(=O)Nc3cccc(F)c3C,2140,CHEMBL2152253,60155724
CHEMBL2152382,COC(=O)C1=C(Cc2ccc(cc2)C(=O)NCCO)C(=O)c3ccc(Cl)cc3N1c4ccccc4,2141,CHEMBL2152382,25104303
CHEMBL2153264,Nc1nc2c(nccc2[nH]1)c3ccccn3,2142,CHEMBL2153264,67238213
CHEMBL2153266,Nc1nc2c(nccc2[nH]1)c3cnc4ccccc4c3,2143,CHEMBL2153266,52936347
CHEMBL215652,CC(C)c1nnc2ccc(cn12)c3ocnc3c4ccc(F)cc4Cl,2144,CHEMBL215652,23647319
CHEMBL215803,C[C@@H]1C[C@H]2CN1CCn3nc4c(cccc4c3O)c5nc6c(O2)cccc6nc5O,2145,CHEMBL215803,16046126
CHEMBL2158866,CCN(CC)S(=O)(=O)c1cc(Nc2nccc(n2)c3ccnc(c3)c4ccc(NC(=O)NC)cc4)ccc1Cl,2146,CHEMBL2158866,71458575
CHEMBL215943,Cc1ccc(cc1c2ccc3nc(NCCN4CCOCC4)ncc3c2)C(=O)Nc5cccc(c5)C(F)(F)F,2147,CHEMBL215943,16086114
CHEMBL2163772,Oc1ccc2oc3ncc(O)c(c4ccccc4)c3c2c1,2148,CHEMBL2163772,51000510
CHEMBL2163999,N[C@@H]1CC[C@H](CC1)Nc2cc(Nc3ccc(F)c(Cl)c3)n4nccc4n2,2149,CHEMBL2163999,9907612
CHEMBL2165017,COc1ccc(Nc2ncc(CN3CCN(CC3)S(=O)(=O)C)cc2c4nc(C)nc(N)n4)cn1,2150,CHEMBL2165017,49784894
CHEMBL217090,Clc1ccc2OCOc2c1Nc3ncnc4cc(OCCCN5CCCC5)cc(OC6CCOCC6)c34,2151,CHEMBL217090,10301884
CHEMBL217092,CN1CCN(CCOc2cc(OC3CCOCC3)c4c(Nc5c(Cl)ccc6OCOc56)ncnc4c2)CC1,2152,CHEMBL217092,10302451
CHEMBL2171124,Cn1cc(c2ccc3N(CCc3c2)C(=O)Cc4cccc(c4)C(F)(F)F)c5c(N)ncnc15,2153,CHEMBL2171124,53469448
CHEMBL2172308,CC(C)NC(=O)[C@@H]1CC[C@@H](CC1)N2\C(=N\C(=O)c3ccc(F)cc3)\Nc4ccc(CN5CCC(CC5)C(C)(C)O)cc24,2154,CHEMBL2172308,57345941
CHEMBL2172315,CC(C)NC(=O)[C@@H]1CC[C@@H](CC1)N2\C(=N\C(=O)c3cc(F)cc(F)c3)\Nc4ccc(CN5CCC(CC5)C(C)(C)O)cc24,2155,CHEMBL2172315,57329726
CHEMBL21731,CNCCCC12CCC(c3ccccc13)c4ccccc24,2156,CHEMBL21731,4011
CHEMBL2178352,CN1CCN(CC1)c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C6CCCC6)c4n3)cc2,2157,CHEMBL2178352,54760383
CHEMBL2180604,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,2158,CHEMBL2180604,24767976
CHEMBL219146,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)N)C1,2159,CHEMBL219146,40839
CHEMBL219557,COc1cc(Nc2c(cnc3cc(c(OC)cc23)c4coc(CN5CCN(C)CC5)c4)C#N)c(Cl)cc1Cl,2160,CHEMBL219557,11341869
