drug,target,value
728,109,6.9
728,110,5.9
728,112,6.7
728,117,5.4
728,118,5.4
728,122,7.6
728,123,6.7
728,124,6.1
728,125,6.6
728,132,6
728,135,5.6
728,140,5.4
728,142,6.7
728,149,6
728,150,5.1
728,151,6.1
728,157,5.6
728,158,6.2
728,162,5.5
729,1,5.2
729,2,5.9
729,5,6.2
729,13,6.3
729,14,5.5
729,23,5.3
729,33,6.5
729,42,5.6
729,43,5.3
729,45,5.5
729,55,6.3
729,57,5.5
729,59,5.3
729,61,5.8
729,62,5.2
729,71,6.6
729,73,5.2
729,76,6.1
729,80,7
729,87,5.8
729,88,5.8
729,96,5.2
729,97,5
729,98,5.5
729,99,5.1
729,100,5.8
729,101,5.1
729,103,5.9
729,110,7
729,112,5.3
729,113,5.3
729,114,5.2
729,118,5.8
729,125,5.9
730,1,5.9
730,5,6.5
730,7,5.8
730,13,5.8
730,21,5.4
730,26,6.2
730,29,5.1
730,33,6.2
730,37,5.4
730,42,6.8
730,43,5.9
730,45,6
730,46,5.7
730,55,5.8
730,59,6
730,61,6.6
730,72,6.2
730,75,6.7
730,77,5.6
730,79,5.7
730,80,7.6
730,84,5.8
730,85,6
730,87,6.5
730,88,6.5
730,92,6.1
730,98,8
730,100,6.6
730,101,5.4
730,103,6.2
730,107,5.5
730,109,6.8
730,113,5.8
730,116,5.8
730,118,5.2
730,135,5.9
730,138,6.2
730,140,5.2
730,142,6.1
730,150,5.9
730,151,5.8
730,158,6.6
731,1,6
731,8,6.6
731,9,7.5
731,14,5.2
731,15,5.3
731,16,5.6
731,17,6.5
731,18,5.9
731,24,5.2
731,26,6
731,32,6.4
731,37,5.6
731,38,5.8
731,39,6.6
731,41,5.3
731,45,6.1
731,53,6.7
731,55,6.1
731,56,7.1
731,59,5.5
731,61,5.5
731,66,5.9
731,69,5.5
731,73,5.3
731,75,6.8
731,79,5.3
731,80,6.1
731,83,5.3
731,85,6
731,87,6
731,88,6.3
731,92,5.8
731,98,7
731,100,5.7
731,101,5.4
731,102,6.8
731,104,5.5
731,105,7.3
731,112,5.2
731,157,5.3
731,161,5.6
731,162,5.3
732,8,6.9
732,15,5.3
732,18,5.5
732,37,6.2
732,38,5.3
732,39,6.7
732,45,5.1
732,53,6.7
732,85,5.6
732,92,5.4
732,98,6.7
732,157,5.1
732,161,6
732,164,5.8
733,1,5.8
733,8,6.9
733,9,7.7
733,15,5.4
733,17,6.2
733,18,5.2
733,25,5.1
733,37,5.5
733,38,5.2
733,39,5.8
733,40,5.2
733,53,6.8
733,55,5.9
733,56,5.8
733,80,5.3
733,85,6
733,88,6.4
733,92,5.7
733,98,6.1
733,100,5.3
733,102,5.9
733,105,7.1
733,125,5.7
733,161,5.9
733,162,5.4
734,8,6.7
734,15,5.1
734,18,5.7
734,37,5.6
734,39,7
734,53,7.6
734,66,5.2
734,92,5.5
734,98,6.7
734,115,5.9
734,117,5.7
734,161,5.2
735,1,5.2
735,8,6.4
735,9,6.4
735,17,6.2
735,39,6.3
735,53,6.7
735,75,5.7
735,80,5.2
735,85,5.3
735,88,6.4
735,92,5.3
735,98,5.9
735,102,5.8
735,105,6.2
735,161,5.5
735,164,5.8
736,1,5.5
736,8,6.2
736,9,6.5
736,16,5.5
736,17,6.8
736,18,5.5
736,39,6.2
736,53,6.5
736,55,5.1
736,56,5.7
736,75,5.9
736,80,5.5
736,87,5.7
736,88,6.8
736,92,5.4
736,98,6.2
736,100,5.1
736,102,6.1
736,105,6.6
736,125,5.8
736,161,5.4
736,164,5.9
737,1,5.4
737,8,6.1
737,9,6.1
737,17,6.1
737,39,6.6
737,53,6.3
737,55,5.1
737,75,5.8
737,80,5.6
737,85,5.6
737,87,5.5
737,88,6.6
737,92,5.1
737,98,5.7
737,105,5.8
737,125,6
738,8,5.5
738,17,5.5
738,39,5.4
738,53,6.2
738,55,5.7
738,71,6.2
738,80,5.7
738,88,6.4
738,98,5.7
738,125,5.5
739,2,4.7
739,3,4.3
739,6,5.1
739,7,4.1
739,8,4.5
739,10,4.8
739,26,4.4
739,27,4.7
739,28,4
739,29,4.7
739,30,4
739,34,4.5
739,35,4.4
739,37,4.3
739,38,4.4
739,49,4.2
739,50,4.4
739,59,4.2
739,64,4.6
739,66,4.1
739,70,4.2
739,79,4.3
739,80,4.3
739,81,4.2
739,88,4.7
739,89,4.1
739,90,4.8
739,91,4.3
739,92,4.7
739,93,4.1
739,98,4.2
739,108,4.2
739,109,4.2
739,110,4.5
739,118,4.8
739,119,4.4
739,126,4.1
739,127,4.4
739,129,4.4
739,130,4.9
739,131,4.9
739,135,4.3
739,136,4.1
739,155,4.7
740,2,6
740,3,5.4
740,4,5.7
740,7,5.5
740,8,6
740,9,5.6
740,27,6.1
740,28,5.6
740,30,5.5
740,31,5.4
740,34,5.4
740,35,6.1
740,36,5.9
740,37,5.8
740,38,6
740,47,6
740,48,5.7
740,50,5.5
740,51,5.6
740,65,5.4
740,66,5.6
740,70,6
740,71,5.9
740,81,5.6
740,88,6.1
740,89,5.5
740,91,5.7
740,92,5.9
740,98,5.9
740,108,5.5
740,109,5.6
740,110,6.2
740,127,5.7
740,130,5.7
740,131,5.9
740,135,5.9
741,5,5.8
741,21,5.3
741,37,5.4
741,46,5.2
741,55,5.2
741,57,5.1
741,61,5.2
741,67,5.4
741,74,5.7
741,75,5.4
741,77,5.1
741,80,5.2
741,88,5.5
741,92,7
741,98,5.6
741,109,5.8
741,113,5.7
741,162,5.5
742,26,7.4
742,32,7.9
742,37,7.2
742,38,6.9
742,39,5.2
742,45,5.5
742,53,5.4
742,69,5.5
742,74,6.3
742,84,5.5
742,88,6.3
742,92,7.5
742,98,6.8
742,101,5.1
742,113,7
742,114,5.9
742,140,5.3
742,162,7.2
743,17,5.2
743,21,5.1
743,26,6.8
743,32,7.2
743,37,6.3
743,38,6.6
743,39,5.4
743,46,5.2
743,53,6.3
743,69,5.7
743,74,5.6
743,80,5.2
743,88,5.6
743,92,6.1
743,98,6.2
743,113,6.9
743,140,5.2
743,151,5.1
743,162,6.2
744,32,7.7
744,38,6.2
744,53,5.4
744,74,5.7
744,80,5.3
744,88,5.9
744,92,6.1
745,37,5.2
745,92,6.8
745,98,5.2
745,162,6.1
746,2,6.1
746,4,5.7
746,6,5.8
746,7,6.8
746,8,6.9
746,9,6.5
746,17,6.6
746,19,5.7
746,23,5.7
746,26,6.7
746,30,6.5
746,31,6
746,33,6.8
746,34,6.4
746,39,6.6
746,47,6.4
746,49,5.5
746,59,6.8
746,60,5.9
746,61,7.2
746,63,6.1
746,64,6.2
746,65,5.5
746,66,6.1
746,76,6.8
746,80,7.4
746,87,5.8
746,90,6.5
746,91,6.1
746,97,6.5
746,99,6.6
746,101,6.2
746,119,6.8
746,123,7.8
746,127,5.8
746,128,6.1
746,129,5.7
746,130,6.3
746,131,6.5
746,133,6
746,137,6.4
746,142,6.1
746,155,6.1
747,3,5.6
747,5,6.3
747,8,6.4
747,9,6
747,14,5.2
747,15,5.9
747,17,7.7
747,18,6.8
747,19,6.6
747,21,5.9
747,24,6.1
747,25,5.5
747,26,6.4
747,27,9.2
747,28,7.7
747,29,6.1
747,32,9.7
747,35,8.4
747,36,5.6
747,37,8.2
747,38,8.2
747,39,6.9
747,40,5.2
747,42,7.6
747,43,5.2
747,44,5.7
747,45,7.8
747,46,7.1
747,50,6
747,52,6.6
747,53,6.5
747,54,8
747,55,7.1
747,59,6.7
747,61,5.8
747,66,7.3
747,69,8
747,73,6.3
747,74,7.6
747,75,8
747,79,8.1
747,80,5.8
747,83,5.8
747,84,7.5
747,87,7.2
747,88,9.2
747,89,6.8
747,91,5.7
747,92,5.8
747,93,7.2
747,95,6.1
747,96,7.2
747,97,6.2
747,98,9.1
747,100,6.5
747,101,5
747,103,5.9
747,104,6.1
747,105,6.1
747,107,7.2
747,108,7.8
747,109,6.4
747,111,5.4
747,113,6.7
747,114,6.4
747,118,6.2
747,119,6.5
747,124,6.5
747,125,7.6
747,136,5.7
747,138,7.6
747,140,7.3
747,142,6.3
747,150,7
747,151,7.2
747,155,5.9
747,161,5.1
747,162,6.4
748,1,5.9
748,4,6
748,8,6.5
748,26,6.5
748,27,6.4
748,29,6.3
748,30,5.5
748,35,6.2
748,36,5.7
748,37,7.3
748,38,7
748,39,5.5
748,49,5.6
748,59,6.6
748,66,5.5
748,79,6.4
748,87,6.1
748,88,6.8
748,89,5.9
748,90,5.6
748,91,6.3
748,92,5.5
748,93,6.2
748,108,8.6
748,109,5.8
748,117,5.5
748,119,6.7
748,124,7.5
748,136,5.9
749,1,6.3
749,5,5.4
749,7,5.9
749,8,5.4
749,13,6.1
749,14,5.8
749,17,5.2
749,18,5.1
749,22,5.8
749,25,6.2
749,26,6.2
749,29,5.7
749,32,6.1
749,33,6.1
749,37,7.2
749,38,7.1
749,41,5.5
749,42,5.9
749,43,5.1
749,44,6.4
749,45,5.9
749,54,5.6
749,55,6
749,57,5.1
749,59,7.3
749,66,5.6
749,70,5.3
749,74,6.4
749,76,5.8
749,79,5.8
749,80,5.9
749,82,5.6
749,83,5.4
749,84,5.1
749,87,5.8
749,88,6.8
749,92,5.7
749,94,5.9
749,96,6.3
749,97,5.3
749,98,5.8
749,99,5.4
749,100,5.6
749,101,6.6
749,103,6.3
749,107,5.9
749,109,5.8
749,110,5.7
749,111,6.1
749,113,5.3
749,114,6.5
749,115,5.8
749,117,5.6
749,118,5.4
749,121,5.8
749,124,6.6
749,125,5.6
749,138,6.1
749,140,5.6
749,142,5.8
749,143,6.4
749,150,6.1
749,152,6.1
749,162,5.3
750,5,5.8
750,8,5.5
750,14,5.2
750,17,7.2
750,18,6.4
750,19,5.8
750,24,5.2
750,25,5.4
750,26,6.4
750,28,7
750,32,9.4
750,35,8.2
750,37,7.5
750,38,7.6
750,42,7.4
750,44,6
750,45,7.6
750,46,6.6
750,52,5.9
750,54,7.5
750,55,7.2
750,59,6.4
750,66,6.5
750,69,7.9
750,73,5.2
750,74,7.2
750,75,7.8
750,79,7.8
750,83,5.4
750,84,6.8
750,87,7.1
750,89,7.1
750,96,6.4
750,97,6.1
750,100,6.3
750,103,5.9
750,105,6.3
750,107,6.6
750,108,7.5
750,109,5.6
750,113,6.4
750,114,6.4
750,118,5.4
750,124,5.9
750,125,6.8
750,138,7.3
750,140,6.8
750,142,6.1
750,150,6.8
750,151,7.2
750,162,5.5
751,3,5.3
751,5,6.7
751,23,5.2
751,38,5.8
751,44,6.6
751,45,7.4
751,61,5.6
751,79,6.5
751,80,6.4
751,100,5.2
751,101,5.7
751,109,5.9
751,126,7.7
751,165,7.6
751,169,6
752,1,6.9
752,2,5.9
752,3,5.6
752,4,6.1
752,7,5.5
752,8,6.1
752,9,5.5
752,26,5.4
752,27,7
752,29,6.7
752,30,6.2
752,31,6.3
752,34,6.5
752,37,5.4
752,39,6
752,49,5.9
752,51,6.5
752,59,6.2
752,65,5.3
752,66,5.8
752,70,5.5
752,71,5.6
752,79,7.3
752,80,5.6
752,86,5.9
752,88,8.2
752,89,5.8
752,90,7
752,91,6.3
752,98,6.6
752,108,7.2
752,109,5.4
752,110,5.7
752,117,6.1
752,118,5.7
752,119,7
752,124,7
752,128,5.5
752,129,6
752,131,6.9
752,136,6.1
752,155,5.7
753,2,7.8
753,11,6.6
753,13,6.4
753,14,5.4
753,15,5.8
753,16,5.4
753,18,5.8
753,20,6.5
753,23,7.5
753,29,7.5
753,31,6.7
753,33,7.2
753,34,6.7
753,39,5.2
753,40,5.1
753,41,5.6
753,43,5.5
753,45,7.6
753,46,5.5
753,49,7.5
753,51,5.7
753,52,5.2
753,55,5.6
753,57,5.4
753,58,8.1
753,59,5.5
753,61,5.6
753,62,5.4
753,67,5.7
753,70,8
753,71,6.5
753,72,7.5
753,73,6.3
753,76,6.7
753,78,9.1
753,79,5.8
753,80,6.6
753,81,5.9
753,85,6.1
753,87,6.7
753,92,5.2
753,97,6.2
753,99,6.6
753,100,7.1
753,101,5.4
753,103,7.2
753,106,5.8
753,110,8.8
753,111,5.8
753,112,6.6
753,115,7.6
753,116,6.9
753,117,6.3
753,118,6.4
753,121,6
753,129,8.4
753,131,8.1
753,132,7.9
753,137,7.8
753,139,7.6
753,142,5.5
753,144,5.5
753,146,8.2
753,147,8.5
753,157,5.5
754,3,8.6
754,4,8.2
754,6,6.4
754,29,6.4
754,49,5.5
754,51,5.7
754,65,8.9
754,71,5.6
754,78,7.1
754,90,5.9
754,91,8.3
754,108,6.6
754,110,6
754,118,6
754,130,6.4
754,131,7.1
754,136,5.4
754,148,5.6
754,155,6.5
755,2,6.9
755,3,6.3
755,11,7.8
755,13,6.2
755,14,5.6
755,15,5.4
755,18,5.4
755,23,6.2
755,29,6.5
755,33,6.3
755,34,7.2
755,39,6.3
755,41,5.8
755,43,5.7
755,44,7.6
755,45,5.6
755,49,6.9
755,52,5.2
755,53,6.1
755,55,6.3
755,57,5.5
755,58,5.8
755,59,5.5
755,60,6.6
755,62,5.1
755,63,6.8
755,70,5.9
755,73,5.8
755,75,5.6
755,78,6.4
755,79,5.2
755,80,5.3
755,85,5.7
755,86,7
755,87,6
755,97,5.4
755,99,5.8
755,100,5.8
755,103,6
755,104,5.4
755,106,5.5
755,110,8
755,112,5.7
755,116,6.3
755,117,5.4
755,118,5.3
755,125,6.1
755,131,6.5
755,137,6.3
755,144,5.4
755,147,6.2
756,2,6.3
756,3,6.4
756,11,6.7
756,15,5.9
756,18,5.9
756,20,5.3
756,23,5.5
756,29,6.3
756,39,6
756,45,5.8
756,49,7
756,53,5.9
756,60,6.2
756,63,6.2
756,65,6.1
756,70,6.2
756,73,5.7
756,86,6.3
756,92,5.1
756,99,5.3
756,100,5
756,103,5.2
756,106,5.2
756,110,8
756,112,5.9
756,117,5.9
756,133,5.6
756,137,6.8
756,144,5.2
757,2,5.9
757,3,6.2
757,10,5.5
757,11,6.9
757,15,5.7
757,20,5.3
757,23,6.2
757,29,5.6
757,31,5.4
757,39,5.1
757,45,6.4
757,53,5.2
757,60,6.4
757,63,6.1
757,70,5.7
757,73,5.7
757,85,5.5
757,86,6.4
757,99,5.9
757,100,5.5
757,103,5.5
757,106,5.2
757,110,7.5
757,112,5.7
757,117,6.1
757,118,5.6
758,2,6
758,3,6.7
758,10,5.4
758,11,7.4
758,15,5.8
758,18,5.4
758,23,5.2
758,29,5.5
758,39,5.8
758,45,6
758,49,6.4
758,53,6
758,58,5.7
758,60,6.7
758,63,6.5
758,70,5.4
758,73,5.8
758,85,6.6
758,86,6.7
758,99,5.7
758,100,5.8
758,103,5.9
758,106,5.7
758,110,7.6
758,112,5.9
758,117,5.4
758,118,5.9
758,133,5.7
758,137,6
758,142,6
759,1,5.2
759,5,6.4
759,7,5.9
759,13,7.1
759,17,5.6
759,21,5.1
759,23,6.3
759,26,7.7
759,29,6.2
759,33,5.8
759,38,5.3
759,41,5.3
759,42,5.9
759,43,6.2
759,49,6.5
759,55,6.5
759,59,5.3
759,67,7.3
759,68,6
759,70,5.5
759,71,6
759,73,6.2
759,74,5.8
759,80,5.4
759,83,5.5
759,84,6.6
759,87,6.9
759,88,6.4
759,92,5.2
759,98,5.9
759,99,5.5
759,100,6.9
759,101,5.3
759,103,7.8
759,107,5.3
759,110,6.8
759,112,6.3
759,114,6.6
759,116,5.7
759,118,7.3
759,125,7.9
759,131,6.8
759,138,5.8
759,142,6.7
759,143,5.3
759,162,5.5
760,5,5.5
760,7,6.1
760,9,6.2
760,13,6.5
760,14,5.4
760,17,5.3
760,23,6
760,41,5.4
760,43,6.7
760,45,5.3
760,62,6
760,66,5.6
760,67,6.2
760,80,5.6
760,83,5.2
760,84,5.1
760,87,6.2
760,88,6.1
760,92,6
760,99,5.1
760,100,6
760,101,5.2
760,103,7.1
760,110,7
760,116,5.7
760,118,6.3
760,125,6.5
760,140,5.5
760,150,5.4
760,162,5.5
761,1,5.6
761,5,6.4
761,7,6.4
761,9,7
761,10,7
761,13,6.7
761,17,5.9
761,21,5.1
761,23,6.4
761,29,6.2
761,33,6.1
761,42,5.9
761,43,6.1
761,55,6.5
761,59,5.7
761,61,5.2
761,66,5.3
761,67,6.5
761,70,6.2
761,73,5.8
761,75,5.4
761,80,5.9
761,83,6
761,84,6.8
761,85,5.9
761,87,6.8
761,88,6.3
761,98,5.6
761,100,6.7
761,101,6.2
761,103,7.7
761,109,5.7
761,110,6.5
761,112,5.6
761,114,6.9
761,116,5.9
761,117,5.5
761,118,7.4
761,125,6.7
761,131,6.6
761,142,6.2
761,162,5.4
762,1,5.6
762,9,6.3
762,10,6.2
762,23,5.3
762,37,5.1
762,42,6.1
762,43,5.1
762,54,6.3
762,71,6.2
762,80,5.1
762,83,5.4
762,84,5.2
762,85,5.4
762,87,5.4
762,88,6.2
762,98,5.4
762,101,5.2
762,103,6.5
762,118,5.7
762,121,6.1
762,142,5.9
762,150,5.3
763,5,5.8
763,13,6.1
763,23,6
763,38,5.3
763,42,5.9
763,61,5.6
763,62,6
763,71,6.3
763,76,6.2
763,80,6
763,83,5.1
763,84,5.3
763,85,5.9
763,87,6.4
763,88,5.4
763,100,6.1
763,101,6.2
763,103,7.4
763,110,6.6
763,111,5.3
763,118,6.2
763,122,5.5
763,125,5.7
763,131,6.3
763,140,5.8
763,150,6.1
764,5,8
764,84,5.5
764,87,5.1
764,100,5.3
764,109,8.4
765,9,8.2
765,31,5.8
766,1,6.1
766,2,6.9
766,3,7
766,4,6.3
766,5,6.3
766,6,6.8
766,7,6.9
766,8,6.1
766,10,6.8
766,26,6.6
766,27,5.8
766,28,7.9
766,29,7.2
766,30,7.6
766,31,7.3
766,34,6.9
766,36,5.7
766,37,5.6
766,38,5.7
766,39,6.5
766,49,6.7
766,50,6.5
766,51,6.4
766,52,7.2
766,59,6.6
766,65,7.1
766,66,7
766,70,6.3
766,71,6
766,78,6.8
766,79,6.5
766,80,5.8
766,81,5.8
766,86,6.7
766,87,6.2
766,88,6.4
766,89,5.7
766,90,7.1
766,91,7.1
766,93,5.7
766,94,7.1
766,109,7.1
766,110,5.7
766,118,6.9
766,119,8.9
766,124,6.3
766,127,6.5
766,128,6.4
766,129,7
766,130,6.7
766,131,8.1
766,135,6.3
766,136,6.3
766,148,6.8
766,155,7.1
767,31,6.3
767,88,6.8
767,109,6.3
767,119,7.4
767,127,6.8
768,22,6
768,33,5.5
768,37,6
768,38,6.3
768,54,5.5
768,59,6.2
768,62,6.2
768,71,6.1
768,88,6
768,92,5.2
768,96,5.5
768,114,5.8
768,118,6.2
768,125,5.4
768,150,5.1
769,1,5.3
769,39,6.3
769,53,7
769,60,6
769,88,5.5
769,98,5.6
769,99,5.6
769,113,7
769,118,5.3
769,125,5.5
770,2,4.8
770,3,4
770,6,4.8
770,8,5
770,27,5
770,29,4
770,30,4.3
770,34,4
770,35,4.4
770,36,4.1
770,38,4.4
770,39,5
770,59,5.5
770,64,4.4
770,65,4.1
770,70,4.1
770,71,4.2
770,79,4.6
770,80,5
770,81,4.2
770,88,5.3
770,89,4.3
770,90,5.1
770,91,5.7
770,92,5.3
770,98,4.9
770,108,5.5
770,109,4.4
770,110,4.2
770,117,4.7
770,118,5.2
770,119,4.8
770,124,5.3
770,127,4.5
770,129,4.6
770,130,5.1
770,135,4.5
770,136,5.5
771,1,5.2
771,23,5.4
771,28,6
771,29,6.1
771,33,5.9
771,39,5.6
771,42,5.2
771,49,6.4
771,59,6.5
771,61,6.1
771,70,5.4
771,71,6.1
771,73,5.5
771,80,6.8
771,88,5.2
771,100,5.4
771,110,6.8
771,118,6.5
771,121,5.8
771,142,5.7
772,2,6.3
772,4,5.5
772,5,5.8
772,6,5.6
772,7,5.7
772,10,6.2
772,28,6.4
772,29,7
772,30,6
772,31,5.5
772,34,5.6
772,39,5.9
772,49,5.6
772,50,5.7
772,51,5.8
772,59,5.9
772,64,5.8
772,66,5.8
772,71,5.5
772,80,5.4
772,88,5.7
772,90,5.9
772,91,5.7
772,94,5.5
772,109,6.9
772,118,5.8
772,119,7.6
772,128,5.5
772,129,5.6
772,131,6.9
772,155,5.4
773,2,5.8
773,5,5.6
773,7,5.7
773,10,6
773,26,5.8
773,28,6.4
773,29,7
773,30,6
773,31,5.7
773,34,5.4
773,39,6
773,50,5.5
773,51,5.6
773,59,6.2
773,64,5.7
773,66,5.8
773,79,6.1
773,80,5.7
773,88,5.8
773,90,5.8
773,91,5.6
773,94,6.3
773,109,6.8
773,118,6.1
773,119,7.8
773,124,5.5
773,128,5.3
773,129,5.8
773,131,6.3
773,148,5.6
774,29,5.6
774,31,5.4
774,34,5.6
774,80,5.4
774,90,6
774,92,5.8
774,118,7.2
774,119,6.1
774,126,5.8
775,10,6.4
775,29,6.1
775,118,7.4
776,10,6.2
776,29,5.5
776,118,7.5
777,10,5.7
777,29,6
777,118,8
778,10,5.9
778,29,5.8
778,118,8
779,10,6.3
779,29,5.4
779,118,8.2
780,10,5.7
780,29,5.4
780,118,8.2
781,29,6.1
781,118,7.8
782,10,6.2
782,118,7.6
783,10,6
783,118,7.7
784,29,5.5
784,118,8.4
785,85,5.2
785,121,5.8
786,5,7
786,23,6.3
786,29,6.1
786,33,5.8
786,34,5.9
786,42,5.3
786,44,6.4
786,45,7.6
786,54,5.3
786,58,6.7
786,61,7
786,72,6.7
786,79,7
786,80,7.6
786,87,6.3
786,100,5.8
786,101,5.2
786,109,6.5
786,111,6.1
786,138,6.4
786,147,6.2
786,153,5.8
787,3,6.4
787,28,5.9
787,31,5.6
787,33,6
787,50,5.9
787,52,6
787,65,5.8
787,79,5.4
787,80,5.8
787,87,6
787,88,6
787,93,6.1
787,94,6
787,106,6.1
787,119,6.4
787,123,6.7
787,124,6.2
787,127,5.7
787,128,5.3
787,129,6.5
787,148,5.8
787,155,6.3
788,1,6
788,2,7.4
788,3,6.3
788,7,6.6
788,10,6.6
788,17,5.9
788,19,6.2
788,23,6.7
788,26,5.6
788,28,7.7
788,29,6.4
788,30,6.6
788,33,6.2
788,34,9
788,36,5.6
788,44,7.8
788,47,5.6
788,49,6.1
788,50,6.3
788,51,8.6
788,52,5.5
788,59,6.4
788,60,6.7
788,63,6.7
788,65,6.4
788,66,5.9
788,70,6.6
788,71,8.8
788,74,5.8
788,76,8.3
788,78,6.8
788,80,5.7
788,81,8.8
788,86,7.2
788,88,6.7
788,89,5.9
788,90,8.8
788,93,5.8
788,94,5.6
788,99,5.7
788,101,6.8
788,110,6.5
788,115,6.8
788,116,7.4
788,118,6.2
788,119,5.6
788,123,6.2
788,128,7
788,129,6.5
788,131,7.4
788,133,7.5
788,135,6.1
788,137,6.8
788,142,7.4
788,155,7.5
789,19,5.4
789,26,5.4
789,27,5.6
789,30,5.9
789,33,5.7
789,34,7.4
789,44,5.9
789,71,6.3
789,76,6
789,81,6.2
789,90,7.9
789,109,5.5
789,121,6.9
789,128,6.2
789,142,6.6
789,155,5.6
789,160,7.1
790,10,6.7
790,82,5.1
790,98,5.3
790,112,5.5
790,118,5.8
790,143,6
791,1,5.7
791,2,5.1
791,3,5
791,4,5.9
791,5,4.3
791,8,7.1
791,9,6.3
791,26,4.4
791,27,5.2
791,29,4.9
791,30,4.2
791,31,4.3
791,34,4.2
791,36,4.5
791,37,4.7
791,38,4.7
791,39,6.3
791,47,4.3
791,48,4.6
791,49,4.1
791,59,4.5
791,66,4.7
791,70,4.2
791,79,5.1
791,80,4.7
791,81,4.3
791,86,4.3
791,87,4.1
791,88,7.4
791,89,4.7
791,90,4.5
791,91,6.6
791,93,4.7
791,98,4.6
791,109,4.3
791,119,5.9
791,124,4.7
791,126,4.3
791,127,4.4
791,128,4.7
791,129,4.8
791,130,5.2
791,131,4.7
791,135,4.5
791,136,6
791,155,4.8
792,2,8.5
792,3,6.7
792,23,8.5
792,29,9.1
792,49,9.5
792,60,6.6
792,63,7.4
792,65,7
792,110,8.5
792,129,6.5
792,133,6.8
792,137,8.6
793,2,4.2
793,6,4.3
793,27,4.3
793,29,4.3
793,70,4.1
793,79,4.4
793,80,4.6
793,88,4.1
793,90,4.3
793,109,4.8
793,117,4.2
793,118,4.1
793,124,4.3
793,136,4.1
793,155,4.1
794,2,5.9
794,3,5.8
794,8,6.9
794,10,6
794,28,5.9
794,29,5.2
794,39,6.1
794,40,5.3
794,60,6.4
794,63,5.9
794,70,5.5
794,73,5.6
794,83,5.3
794,85,6.6
794,96,5.4
794,107,5.4
794,112,5.7
794,113,5.3
794,118,5.9
794,133,5.5
794,142,5.7
794,157,5.1
794,161,5.3
795,2,7.9
795,8,6.4
795,10,6.3
795,18,5.3
795,23,6.6
795,28,6.2
795,29,7.8
795,39,6.5
795,40,5.4
795,45,5.5
795,49,8.1
795,50,6
795,51,5.8
795,53,6.6
795,66,5.5
795,73,5.9
795,81,5.8
795,83,6.1
795,85,6.3
795,96,5.6
795,99,5.9
795,103,5.1
795,107,5.2
795,110,8.4
795,112,5.6
795,113,5.9
795,117,5.3
795,118,6.8
795,124,5.5
795,142,6.7
795,161,5.3
796,1,6
796,8,6.1
796,9,6.5
796,10,6
796,14,5.2
796,16,5.3
796,18,5.1
796,21,5.1
796,23,6.9
796,29,7.7
796,33,6
796,38,5.3
796,39,6.3
796,40,5.1
796,42,5.3
796,44,6.6
796,45,5.2
796,49,8.3
796,51,6
796,53,6.8
796,55,6.2
796,56,6.7
796,59,6.3
796,66,5.2
796,70,5.3
796,73,5.5
796,75,5.5
796,80,5.2
796,81,5.3
796,83,5.9
796,85,5.7
796,87,5.1
796,88,7.1
796,96,5.4
796,98,5.4
796,99,6.1
796,101,5.7
796,102,6
796,105,6.4
796,107,5.4
796,110,9
796,112,5.6
796,114,6.8
796,116,5.8
796,118,6.9
796,124,5.2
796,131,7.2
796,142,6.3
796,159,7.3
796,161,5.1
797,2,8.5
797,3,6.3
797,23,8.4
797,29,7.9
797,49,9
797,60,6.6
797,63,6.5
797,65,6.8
797,110,8.5
797,133,6.3
797,137,8.7
798,1,7
798,5,6.1
798,7,5.9
798,14,5.4
798,23,5.2
798,26,6.1
798,33,5.7
798,38,8.6
798,46,5.3
798,52,5.8
798,57,5.4
798,59,5.9
798,61,5.4
798,73,5.3
798,80,5.8
798,87,5.3
798,88,7.7
798,92,5.2
798,96,7.8
798,98,7.1
798,101,5.3
798,107,7.4
798,108,5.8
798,109,6.5
798,112,5.6
798,114,5.1
798,118,5.4
798,124,7.5
798,142,5.4
798,151,5.1
798,158,5.8
799,39,5.8
799,88,6.4
799,108,5.6
799,124,5.8
800,64,4.6
800,110,5.6
800,143,5
801,9,6.6
801,33,5.9
801,53,5.4
801,80,5.5
801,83,5.1
801,88,5.1
801,118,5.5
802,1,4.8
802,7,4.5
802,8,5.4
802,9,4.8
802,10,4.2
802,26,5.6
802,27,5.9
802,29,5.1
802,30,4.4
802,31,4.1
802,34,4.2
802,35,6.3
802,36,4.8
802,37,5.4
802,38,5.3
802,39,5.8
802,48,4.1
802,49,5.1
802,59,5
802,64,4.9
802,66,4.6
802,70,4.2
802,79,5.8
802,80,4.6
802,87,4.4
802,88,6.1
802,89,4.9
802,90,4.9
802,91,5
802,92,4.4
802,93,5.5
802,94,4.1
802,98,5.5
802,108,6.1
802,109,4.2
802,117,4.8
802,118,4.5
802,119,5
802,124,6.1
802,127,4.1
802,128,4
802,129,4.1
802,131,4.2
802,136,4.1
803,2,5.6
803,5,5.9
803,7,5.7
803,8,5.7
803,10,5.6
803,12,6.3
803,18,5.8
803,23,5.9
803,26,6.4
803,29,5.7
803,37,6.8
803,38,7
803,39,5.3
803,40,5.2
803,45,6.3
803,49,6.4
803,50,6
803,60,6
803,64,5.1
803,66,6.1
803,70,6.1
803,73,5.5
803,82,5.5
803,83,5.3
803,84,5.2
803,85,5.7
803,92,6
803,96,6.3
803,97,5.4
803,98,6.5
803,99,5.7
